"","Bat_ID","DateTime","NumberDate","Temperature","ExperimentDay"
"330","APS36021",2025-09-02 20:50:01,1756846201,35.4170250105239,"D-6"
"331","APS36021",2025-09-02 21:00:01,1756846801,34.9134846351483,"D-6"
"332","APS36021",2025-09-02 21:10:01,1756847401,34.9134846351483,"D-6"
"333","APS36021",2025-09-02 21:20:01,1756848001,34.4099442597727,"D-6"
"334","APS36021",2025-09-02 21:30:01,1756848601,34.4099442597727,"D-6"
"335","APS36021",2025-09-02 21:40:01,1756849201,34.4099442597727,"D-6"
"336","APS36021",2025-09-02 21:50:01,1756849801,34.4099442597727,"D-6"
"337","APS36021",2025-09-02 22:00:01,1756850401,34.9134846351483,"D-6"
"338","APS36021",2025-09-02 22:10:01,1756851001,34.4099442597727,"D-6"
"339","APS36021",2025-09-02 22:20:01,1756851601,34.4099442597727,"D-6"
"340","APS36021",2025-09-02 22:30:01,1756852201,35.9205653858995,"D-6"
"341","APS36021",2025-09-02 22:40:01,1756852801,35.9205653858995,"D-6"
"342","APS36021",2025-09-02 22:50:01,1756853401,35.9205653858995,"D-6"
"343","APS36021",2025-09-02 23:00:01,1756854001,35.9205653858995,"D-6"
"344","APS36021",2025-09-02 23:10:01,1756854601,34.4099442597727,"D-6"
"345","APS36021",2025-09-02 23:20:01,1756855201,33.9064038843971,"D-6"
