No.s	Time	T1	Unit
3805	10:16:55	23.1	C
3806	10:17:10	23.1	C
3807	10:17:25	23.1	C
3808	10:17:40	23.1	C
3809	10:17:55	23.1	C
3810	10:18:10	23.1	C
3811	10:18:25	23.1	C
3812	10:18:40	23.1	C
3813	10:18:55	23.1	C
3814	10:19:10	23.1	C
3815	10:19:25	23.1	C
3816	10:19:40	23.1	C
3817	10:19:55	23.1	C
3818	10:20:10	23.1	C
3819	10:20:25	23.1	C
3820	10:20:40	23.2	C
3821	10:20:55	23.2	C
3822	10:21:10	23.2	C
3823	10:21:25	23.2	C
3824	10:21:40	23.2	C
3825	10:21:55	23.1	C
3826	10:22:10	23.2	C
3827	10:22:25	23.2	C
3828	10:22:40	23.2	C
3829	10:22:55	23.2	C
3830	10:23:10	23.2	C
3831	10:23:25	23.2	C
3832	10:23:40	23.1	C
3833	10:23:55	23.2	C
3834	10:24:10	23.2	C
3835	10:24:25	23.1	C
3836	10:24:40	23.2	C
3837	10:24:55	23.2	C
3838	10:25:10	23.2	C
3839	10:25:25	23.2	C
3840	10:25:40	23.2	C
3841	10:25:55	23.2	C
3842	10:26:10	23.2	C
3843	10:26:25	23.2	C
3844	10:26:40	23.2	C
3845	10:26:55	23.2	C
3846	10:27:10	23.2	C
3847	10:27:25	23.2	C
3848	10:27:40	23.2	C
3849	10:27:55	23.2	C
3850	10:28:10	23.2	C
3851	10:28:25	23.2	C
3852	10:28:40	23.2	C
3853	10:28:55	23.2	C
3854	10:29:10	23.2	C
3855	10:29:25	23.2	C
3856	10:29:40	23.2	C
3857	10:29:55	23.2	C
3858	10:30:10	23.2	C
3859	10:30:25	23.2	C
3860	10:30:40	23.2	C
3861	10:30:55	23.2	C
3862	10:31:10	23.2	C
3863	10:31:25	23.2	C
3864	10:31:40	23.1	C
3865	10:31:55	23.2	C
3866	10:32:10	23.2	C
3867	10:32:25	23.2	C
3868	10:32:40	23.2	C
3869	10:32:55	23.2	C
3870	10:33:10	23.2	C
3871	10:33:25	23.3	C
3872	10:33:40	23.2	C
3873	10:33:55	23.2	C
3874	10:34:10	23.2	C
3875	10:34:25	23.2	C
3876	10:34:40	23.2	C
3877	10:34:55	23.2	C
3878	10:35:10	23.2	C
3879	10:35:25	23.2	C
3880	10:35:40	23.2	C
3881	10:35:55	23.2	C
3882	10:36:10	23.2	C
3883	10:36:25	23.2	C
3884	10:36:40	23.2	C
3885	10:36:55	23.3	C
3886	10:37:10	23.2	C
3887	10:37:25	23.2	C
3888	10:37:40	23.3	C
3889	10:37:55	23.2	C
3890	10:38:10	23.2	C
3891	10:38:25	23.2	C
3892	10:38:40	23.3	C
3893	10:38:55	23.3	C
3894	10:39:10	23.2	C
3895	10:39:25	23.3	C
3896	10:39:40	23.3	C
3897	10:39:55	23.2	C
3898	10:40:10	23.2	C
3899	10:40:25	23.3	C
3900	10:40:40	23.2	C
3901	10:40:55	23.2	C
3902	10:41:10	23.3	C
3903	10:41:25	23.2	C
3904	10:41:40	23.2	C
3905	10:41:55	23.2	C
3906	10:42:10	23.2	C
3907	10:42:25	23.3	C
3908	10:42:40	23.2	C
3909	10:42:55	23.3	C
3910	10:43:10	23.3	C
3911	10:43:25	23.2	C
3912	10:43:40	23.2	C
3913	10:43:55	23.2	C
3914	10:44:10	23.2	C
3915	10:44:25	23.2	C
3916	10:44:40	23.2	C
3917	10:44:55	23.3	C
3918	10:45:10	23.3	C
3919	10:45:25	23.3	C
3920	10:45:40	23.2	C
3921	10:45:55	23.3	C
3922	10:46:10	23.2	C
3923	10:46:25	23.2	C
3924	10:46:40	23.3	C
3925	10:46:55	23.3	C
3926	10:47:10	23.2	C
3927	10:47:25	23.2	C
3928	10:47:40	23.2	C
3929	10:47:55	23.2	C
3930	10:48:10	23.3	C
3931	10:48:25	23.3	C
3932	10:48:40	23.3	C
3933	10:48:55	23.3	C
3934	10:49:10	23.3	C
3935	10:49:25	23.3	C
3936	10:49:40	23.3	C
3937	10:49:55	23.3	C
3938	10:50:10	23.3	C
3939	10:50:25	23.3	C
3940	10:50:40	23.3	C
3941	10:50:55	23.3	C
3942	10:51:10	23.3	C
3943	10:51:25	23.3	C
3944	10:51:40	23.3	C
3945	10:51:55	23.3	C
3946	10:52:10	23.3	C
3947	10:52:25	23.3	C
3948	10:52:40	23.3	C
3949	10:52:55	23.3	C
3950	10:53:10	23.3	C
3951	10:53:25	23.3	C
3952	10:53:40	23.3	C
3953	10:53:55	23.3	C
3954	10:54:10	23.3	C
3955	10:54:25	23.3	C
3956	10:54:40	23.3	C
3957	10:54:55	23.3	C
3958	10:55:10	23.3	C
3959	10:55:25	23.3	C
3960	10:55:40	23.3	C
3961	10:55:55	23.3	C
3962	10:56:10	23.3	C
3963	10:56:25	23.3	C
3964	10:56:40	23.3	C
3965	10:56:55	23.3	C
3966	10:57:10	23.3	C
3967	10:57:25	23.3	C
3968	10:57:40	23.3	C
3969	10:57:55	23.3	C
3970	10:58:10	23.3	C
3971	10:58:25	23.3	C
3972	10:58:40	23.3	C
3973	10:58:55	23.3	C
3974	10:59:10	23.3	C
3975	10:59:25	23.3	C
3976	10:59:40	23.3	C
3977	10:59:55	23.3	C
3978	11:00:10	23.3	C
3979	11:00:25	23.3	C
3980	11:00:40	23.3	C
3981	11:00:55	23.3	C
3982	11:01:10	23.3	C
3983	11:01:25	23.3	C
3984	11:01:40	23.3	C
3985	11:01:55	23.3	C
3986	11:02:10	23.3	C
3987	11:02:25	23.3	C
3988	11:02:40	23.3	C
3989	11:02:55	23.3	C
3990	11:03:10	23.3	C
3991	11:03:25	23.3	C
3992	11:03:40	23.3	C
3993	11:03:55	23.3	C
3994	11:04:10	23.3	C
3995	11:04:25	23.3	C
3996	11:04:40	23.3	C
3997	11:04:55	23.3	C
3998	11:05:10	23.3	C
3999	11:05:25	23.3	C
4000	11:05:40	23.3	C
4001	11:05:55	23.3	C
4002	11:06:10	23.3	C
4003	11:06:25	23.3	C
4004	11:06:40	23.3	C
4005	11:06:55	23.3	C
4006	11:07:10	23.3	C
4007	11:07:25	23.3	C
4008	11:07:40	23.3	C
4009	11:07:55	23.3	C
4010	11:08:10	23.3	C
4011	11:08:25	23.3	C
4012	11:08:40	23.3	C
4013	11:08:55	23.3	C
4014	11:09:10	23.3	C
4015	11:09:25	23.3	C
4016	11:09:40	23.3	C
4017	11:09:55	23.3	C
4018	11:10:10	23.3	C
4019	11:10:25	23.3	C
4020	11:10:40	23.3	C
4021	11:10:55	23.3	C
4022	11:11:10	23.3	C
4023	11:11:25	23.3	C
4024	11:11:40	23.3	C
4025	11:11:55	23.3	C
4026	11:12:10	23.3	C
4027	11:12:25	23.3	C
4028	11:12:40	23.3	C
4029	11:12:55	23.3	C
4030	11:13:10	23.3	C
4031	11:13:25	23.3	C
4032	11:13:40	23.3	C
4033	11:13:55	23.3	C
4034	11:14:10	23.3	C
4035	11:14:25	23.3	C
4036	11:14:40	23.3	C
4037	11:14:55	23.3	C
4038	11:15:10	23.3	C
4039	11:15:25	23.3	C
4040	11:15:40	23.3	C
4041	11:15:55	23.3	C
4042	11:16:10	23.2	C
4043	11:16:25	23.2	C
4044	11:16:40	23.3	C
4045	11:16:55	23.3	C
4046	11:17:10	23.3	C
4047	11:17:25	23.2	C
4048	11:17:40	23.3	C
4049	11:17:55	23.3	C
4050	11:18:10	23.3	C
4051	11:18:25	23.3	C
4052	11:18:40	23.3	C
4053	11:18:55	23.3	C
4054	11:19:10	23.3	C
4055	11:19:25	23.3	C
4056	11:19:40	23.3	C
4057	11:19:55	23.2	C
4058	11:20:10	23.2	C
4059	11:20:25	23.3	C
4060	11:20:40	23.3	C
4061	11:20:55	23.3	C
4062	11:21:10	23.3	C
4063	11:21:25	23.3	C
4064	11:21:40	23.3	C
4065	11:21:55	23.3	C
4066	11:22:10	23.2	C
4067	11:22:25	23.3	C
4068	11:22:40	23.3	C
4069	11:22:55	23.3	C
4070	11:23:10	23.3	C
4071	11:23:25	23.3	C
4072	11:23:40	23.3	C
4073	11:23:55	23.2	C
4074	11:24:10	23.2	C
4075	11:24:25	23.3	C
4076	11:24:40	23.3	C
4077	11:24:55	23.3	C
4078	11:25:10	23.3	C
4079	11:25:25	23.3	C
4080	11:25:40	23.3	C
4081	11:25:55	23.3	C
4082	11:26:10	23.3	C
4083	11:26:25	23.3	C
4084	11:26:40	23.3	C
4085	11:26:55	23.3	C
4086	11:27:10	23.3	C
4087	11:27:25	23.3	C
4088	11:27:40	23.3	C
4089	11:27:55	23.3	C
4090	11:28:10	23.3	C
4091	11:28:25	23.3	C
4092	11:28:40	23.3	C
4093	11:28:55	23.3	C
4094	11:29:10	23.3	C
4095	11:29:25	23.3	C
4096	11:29:40	23.3	C
4097	11:29:55	23.3	C
4098	11:30:10	23.3	C
4099	11:30:25	23.3	C
4100	11:30:40	23.3	C
4101	11:30:55	23.3	C
4102	11:31:10	23.3	C
4103	11:31:25	23.3	C
4104	11:31:40	23.3	C
4105	11:31:55	23.3	C
4106	11:32:10	23.3	C
4107	11:32:25	23.3	C
4108	11:32:40	23.3	C
4109	11:32:55	23.3	C
4110	11:33:10	23.3	C
4111	11:33:25	23.3	C
4112	11:33:40	23.3	C
4113	11:33:55	23.3	C
4114	11:34:10	23.3	C
4115	11:34:25	23.3	C
4116	11:34:40	23.3	C
4117	11:34:55	23.3	C
4118	11:35:10	23.3	C
4119	11:35:25	23.3	C
4120	11:35:40	23.3	C
4121	11:35:55	23.3	C
4122	11:36:10	23.3	C
4123	11:36:25	23.3	C
4124	11:36:40	23.3	C
4125	11:36:55	23.3	C
4126	11:37:10	23.3	C
4127	11:37:25	23.3	C
4128	11:37:40	23.3	C
4129	11:37:55	23.3	C
4130	11:38:10	23.3	C
4131	11:38:25	23.3	C
4132	11:38:40	23.2	C
4133	11:38:55	23.3	C
4134	11:39:10	23.3	C
4135	11:39:25	23.3	C
4136	11:39:40	23.3	C
4137	11:39:55	23.3	C
4138	11:40:10	23.3	C
4139	11:40:25	23.3	C
4140	11:40:40	23.3	C
4141	11:40:55	23.3	C
4142	11:41:10	23.2	C
4143	11:41:25	23.3	C
4144	11:41:40	23.2	C
4145	11:41:55	23.2	C
4146	11:42:10	23.2	C
4147	11:42:25	23.2	C
4148	11:42:40	23.3	C
4149	11:42:55	23.3	C
4150	11:43:10	23.2	C
4151	11:43:25	23.3	C
4152	11:43:40	23.2	C
4153	11:43:55	23.2	C
4154	11:44:10	23.2	C
4155	11:44:25	23.2	C
4156	11:44:40	23.2	C
4157	11:44:55	23.2	C
4158	11:45:10	23.3	C
4159	11:45:25	23.3	C
4160	11:45:40	23.3	C
4161	11:45:55	23.3	C
4162	11:46:10	23.2	C
4163	11:46:25	23.2	C
4164	11:46:40	23.2	C
4165	11:46:55	23.2	C
4166	11:47:10	23.2	C
4167	11:47:25	23.2	C
4168	11:47:40	23.2	C
4169	11:47:55	23.2	C
4170	11:48:10	23.2	C
4171	11:48:25	23.2	C
4172	11:48:40	23.2	C
4173	11:48:55	23.2	C
4174	11:49:10	23.3	C
4175	11:49:25	23.2	C
4176	11:49:40	23.2	C
4177	11:49:55	23.2	C
4178	11:50:10	23.2	C
4179	11:50:25	23.2	C
4180	11:50:40	23.2	C
4181	11:50:55	23.3	C
4182	11:51:10	23.2	C
4183	11:51:25	23.2	C
4184	11:51:40	23.3	C
4185	11:51:55	23.3	C
4186	11:52:10	23.2	C
4187	11:52:25	23.2	C
4188	11:52:40	23.3	C
4189	11:52:55	23.3	C
4190	11:53:10	23.2	C
4191	11:53:25	23.2	C
4192	11:53:40	23.2	C
4193	11:53:55	23.3	C
4194	11:54:10	23.2	C
4195	11:54:25	23.2	C
4196	11:54:40	23.3	C
4197	11:54:55	23.3	C
4198	11:55:10	23.2	C
4199	11:55:25	23.2	C
4200	11:55:40	23.3	C
4201	11:55:55	23.3	C
4202	11:56:10	23.3	C
4203	11:56:25	23.2	C
4204	11:56:40	23.2	C
4205	11:56:55	23.3	C
4206	11:57:10	23.3	C
4207	11:57:25	23.2	C
4208	11:57:40	23.2	C
4209	11:57:55	23.3	C
4210	11:58:10	23.3	C
4211	11:58:25	23.3	C
4212	11:58:40	23.2	C
4213	11:58:55	23.2	C
4214	11:59:10	23.2	C
4215	11:59:25	23.2	C
4216	11:59:40	23.2	C
4217	11:59:55	23.2	C
4218	12:00:10	23.2	C
4219	12:00:25	23.3	C
4220	12:00:40	23.3	C
4221	12:00:55	23.3	C
4222	12:01:10	23.3	C
4223	12:01:25	23.3	C
4224	12:01:40	23.3	C
4225	12:01:55	23.3	C
4226	12:02:10	23.2	C
4227	12:02:25	23.2	C
4228	12:02:40	23.2	C
4229	12:02:55	23.2	C
4230	12:03:10	23.2	C
4231	12:03:25	23.3	C
4232	12:03:40	23.3	C
4233	12:03:55	23.3	C
4234	12:04:10	23.3	C
4235	12:04:25	23.3	C
4236	12:04:40	23.3	C
4237	12:04:55	23.2	C
4238	12:05:10	23.2	C
4239	12:05:25	23.3	C
4240	12:05:40	23.2	C
4241	12:05:55	23.2	C
4242	12:06:10	23.3	C
4243	12:06:25	23.2	C
4244	12:06:40	23.3	C
4245	12:06:55	23.2	C
4246	12:07:10	23.3	C
4247	12:07:25	23.2	C
4248	12:07:40	23.2	C
4249	12:07:55	23.2	C
4250	12:08:10	23.2	C
4251	12:08:25	23.2	C
4252	12:08:40	23.2	C
4253	12:08:55	23.3	C
4254	12:09:10	23.3	C
4255	12:09:25	23.3	C
4256	12:09:40	23.3	C
4257	12:09:55	23.2	C
4258	12:10:10	23.3	C
4259	12:10:25	23.2	C
4260	12:10:40	23.2	C
4261	12:10:55	23.2	C
4262	12:11:10	23.2	C
4263	12:11:25	23.2	C
4264	12:11:40	23.2	C
4265	12:11:55	23.2	C
4266	12:12:10	23.2	C
4267	12:12:25	23.3	C
4268	12:12:40	23.2	C
4269	12:12:55	23.2	C
4270	12:13:10	23.2	C
4271	12:13:25	23.2	C
4272	12:13:40	23.2	C
4273	12:13:55	23.2	C
4274	12:14:10	23.3	C
4275	12:14:25	23.2	C
4276	12:14:40	23.2	C
4277	12:14:55	23.2	C
4278	12:15:10	23.2	C
4279	12:15:25	23.2	C
4280	12:15:40	23.2	C
4281	12:15:55	23.2	C
4282	12:16:10	23.2	C
4283	12:16:25	23.2	C
4284	12:16:40	23.2	C
4285	12:16:55	23.2	C
4286	12:17:10	23.2	C
4287	12:17:25	23.3	C
4288	12:17:40	23.4	C
4289	12:17:55	23.3	C
4290	12:18:10	23.3	C
4291	12:18:25	23.3	C
4292	12:18:40	23.2	C
4293	12:18:55	23.3	C
4294	12:19:10	23.3	C
4295	12:19:25	23.4	C
4296	12:19:40	23.3	C
4297	12:19:55	23.3	C
4298	12:20:10	23.3	C
4299	12:20:25	23.3	C
4300	12:20:40	23.4	C
4301	12:20:55	23.4	C
4302	12:21:10	23.4	C
4303	12:21:25	23.3	C
4304	12:21:40	23.3	C
4305	12:21:55	23.3	C
4306	12:22:10	23.3	C
4307	12:22:25	23.3	C
4308	12:22:40	23.3	C
4309	12:22:55	23.3	C
4310	12:23:10	23.3	C
4311	12:23:25	23.3	C
4312	12:23:40	23.4	C
4313	12:23:55	23.3	C
4314	12:24:10	23.3	C
4315	12:24:25	23.3	C
4316	12:24:40	23.3	C
4317	12:24:55	23.3	C
4318	12:25:10	23.6	C
4319	12:25:25	24.4	C
4320	12:25:40	25.6	C
4321	12:25:55	26.6	C
4322	12:26:10	27.2	C
4323	12:26:25	27.8	C
4324	12:26:40	28.2	C
4325	12:26:55	28.5	C
4326	12:27:10	28.8	C
4327	12:27:25	29	C
4328	12:27:40	29.1	C
4329	12:27:55	29.3	C
4330	12:28:10	29.4	C
4331	12:28:25	29.6	C
4332	12:28:40	29.6	C
4333	12:28:55	29.7	C
4334	12:29:10	29.8	C
4335	12:29:25	29.9	C
4336	12:29:40	30	C
4337	12:29:55	30.1	C
4338	12:30:10	30.1	C
4339	12:30:25	30.2	C
4340	12:30:40	30.3	C
4341	12:30:55	30.4	C
4342	12:31:10	30.5	C
4343	12:31:25	30.6	C
4344	12:31:40	30.7	C
4345	12:31:55	30.8	C
4346	12:32:10	30.8	C
4347	12:32:25	30.9	C
4348	12:32:40	30.9	C
4349	12:32:55	31	C
4350	12:33:10	31.2	C
4351	12:33:25	31.2	C
4352	12:33:40	31.3	C
4353	12:33:55	31.4	C
4354	12:34:10	31.5	C
4355	12:34:25	31.6	C
4356	12:34:40	31.7	C
4357	12:34:55	31.7	C
4358	12:35:10	31.8	C
4359	12:35:25	31.9	C
4360	12:35:40	32	C
4361	12:35:55	32.1	C
4362	12:36:10	32.2	C
4363	12:36:25	32.2	C
4364	12:36:40	32.3	C
4365	12:36:55	32.4	C
4366	12:37:10	32.5	C
4367	12:37:25	32.5	C
4368	12:37:40	32.6	C
4369	12:37:55	32.8	C
4370	12:38:10	32.8	C
4371	12:38:25	32.9	C
4372	12:38:40	32.9	C
4373	12:38:55	33	C
4374	12:39:10	33.1	C
4375	12:39:25	33.2	C
4376	12:39:40	33.2	C
4377	12:39:55	33.3	C
4378	12:40:10	33.4	C
4379	12:40:25	33.4	C
4380	12:40:40	33.5	C
4381	12:40:55	33.6	C
4382	12:41:10	33.7	C
4383	12:41:25	33.7	C
4384	12:41:40	33.7	C
4385	12:41:55	33.9	C
4386	12:42:10	33.9	C
4387	12:42:25	34	C
4388	12:42:40	34.1	C
4389	12:42:55	34.2	C
4390	12:43:10	34.2	C
4391	12:43:25	34.3	C
4392	12:43:40	34.4	C
4393	12:43:55	34.4	C
4394	12:44:10	34.5	C
4395	12:44:25	34.6	C
4396	12:44:40	34.6	C
4397	12:44:55	34.7	C
4398	12:45:10	34.7	C
4399	12:45:25	34.8	C
4400	12:45:40	34.8	C
4401	12:45:55	34.9	C
4402	12:46:10	34.9	C
4403	12:46:25	35	C
4404	12:46:40	35.1	C
4405	12:46:55	35.1	C
4406	12:47:10	35.2	C
4407	12:47:25	35.2	C
4408	12:47:40	35.4	C
4409	12:47:55	35.4	C
4410	12:48:10	35.4	C
4411	12:48:25	35.5	C
4412	12:48:40	35.6	C
4413	12:48:55	35.7	C
4414	12:49:10	35.7	C
4415	12:49:25	35.8	C
4416	12:49:40	35.7	C
4417	12:49:55	35.8	C
4418	12:50:10	35.9	C
4419	12:50:25	35.9	C
4420	12:50:40	35.9	C
4421	12:50:55	36	C
4422	12:51:10	36.1	C
4423	12:51:25	36.1	C
4424	12:51:40	36.1	C
4425	12:51:55	36.2	C
4426	12:52:10	36.3	C
4427	12:52:25	36.3	C
4428	12:52:40	36.3	C
4429	12:52:55	36.4	C
4430	12:53:10	36.4	C
4431	12:53:25	36.5	C
4432	12:53:40	36.6	C
4433	12:53:55	36.6	C
4434	12:54:10	36.7	C
4435	12:54:25	36.7	C
4436	12:54:40	36.4	C
4437	12:54:55	36.5	C
4438	12:55:10	36.8	C
4439	12:55:25	36.8	C
4440	12:55:40	36.9	C
4441	12:55:55	36.9	C
4442	12:56:10	36.9	C
4443	12:56:25	37.1	C
4444	12:56:40	37.1	C
4445	12:56:55	37.2	C
4446	12:57:10	37.2	C
4447	12:57:25	37.2	C
4448	12:57:40	37.2	C
4449	12:57:55	37.3	C
4450	12:58:10	37.3	C
4451	12:58:25	37.4	C
4452	12:58:40	37.4	C
4453	12:58:55	37.4	C
4454	12:59:10	37.6	C
4455	12:59:25	37.6	C
4456	12:59:40	37.6	C
4457	12:59:55	37.6	C
4458	13:00:10	37.6	C
4459	13:00:25	37.7	C
4460	13:00:40	37.7	C
4461	13:00:55	37.7	C
4462	13:01:10	37.8	C
4463	13:01:25	37.8	C
4464	13:01:40	37.8	C
4465	13:01:55	37.9	C
4466	13:02:10	37.9	C
4467	13:02:25	37.9	C
4468	13:02:40	38	C
4469	13:02:55	37.9	C
4470	13:03:10	38	C
4471	13:03:25	38	C
4472	13:03:40	38.1	C
4473	13:03:55	38.1	C
4474	13:04:10	38.1	C
4475	13:04:25	38.1	C
4476	13:04:40	38.2	C
4477	13:04:55	38.3	C
4478	13:05:10	38.3	C
4479	13:05:25	38.4	C
4480	13:05:40	38.4	C
4481	13:05:55	38.4	C
4482	13:06:10	38.4	C
4483	13:06:25	38.5	C
4484	13:06:40	38.5	C
4485	13:06:55	38.6	C
4486	13:07:10	38.5	C
4487	13:07:25	38.6	C
4488	13:07:40	38.7	C
4489	13:07:55	38.7	C
4490	13:08:10	38.8	C
4491	13:08:25	38.7	C
4492	13:08:40	38.7	C
4493	13:08:55	38.8	C
4494	13:09:10	38.8	C
4495	13:09:25	38.8	C
4496	13:09:40	38.8	C
4497	13:09:55	38.8	C
4498	13:10:10	38.9	C
4499	13:10:25	38.9	C
4500	13:10:40	38.9	C
4501	13:10:55	39	C
4502	13:11:10	39	C
4503	13:11:25	38.9	C
4504	13:11:40	39	C
4505	13:11:55	39	C
4506	13:12:10	39.1	C
4507	13:12:25	39.1	C
4508	13:12:40	39.1	C
4509	13:12:55	39.2	C
4510	13:13:10	39.2	C
4511	13:13:25	39.2	C
4512	13:13:40	39.2	C
4513	13:13:55	39.3	C
4514	13:14:10	39.2	C
4515	13:14:25	39.3	C
4516	13:14:40	39.4	C
4517	13:14:55	39.3	C
4518	13:15:10	39.3	C
4519	13:15:25	39.3	C
4520	13:15:40	39.3	C
4521	13:15:55	39.4	C
4522	13:16:10	39.4	C
4523	13:16:25	39.4	C
4524	13:16:40	39.4	C
4525	13:16:55	39.5	C
4526	13:17:10	39.5	C
4527	13:17:25	39.6	C
4528	13:17:40	39.6	C
4529	13:17:55	39.6	C
4530	13:18:10	39.6	C
4531	13:18:25	39.6	C
4532	13:18:40	39.6	C
4533	13:18:55	39.6	C
4534	13:19:10	39.7	C
4535	13:19:25	39.7	C
4536	13:19:40	39.7	C
4537	13:19:55	39.8	C
4538	13:20:10	39.8	C
4539	13:20:25	39.8	C
4540	13:20:40	39.8	C
4541	13:20:55	39.8	C
4542	13:21:10	39.7	C
4543	13:21:25	39.8	C
4544	13:21:40	39.8	C
4545	13:21:55	39.8	C
4546	13:22:10	39.9	C
4547	13:22:25	39.9	C
4548	13:22:40	39.9	C
4549	13:22:55	39.9	C
4550	13:23:10	40	C
4551	13:23:25	39.9	C
4552	13:23:40	40	C
4553	13:23:55	39.9	C
4554	13:24:10	39.9	C
4555	13:24:25	40	C
4556	13:24:40	39.9	C
4557	13:24:55	40.1	C
4558	13:25:10	40.1	C
4559	13:25:25	40.1	C
4560	13:25:40	40.2	C
4561	13:25:55	40.2	C
4562	13:26:10	40.2	C
4563	13:26:25	40.1	C
4564	13:26:40	40.1	C
4565	13:26:55	40.2	C
4566	13:27:10	40.2	C
4567	13:27:25	40.2	C
4568	13:27:40	40.2	C
4569	13:27:55	40.2	C
4570	13:28:10	40.2	C
4571	13:28:25	40.2	C
4572	13:28:40	40.2	C
4573	13:28:55	40.3	C
4574	13:29:10	40.3	C
4575	13:29:25	40.4	C
4576	13:29:40	40.4	C
4577	13:29:55	40.4	C
4578	13:30:10	40.4	C
4579	13:30:25	40.4	C
4580	13:30:40	40.3	C
4581	13:30:55	40.4	C
4582	13:31:10	40.4	C
4583	13:31:25	40.4	C
4584	13:31:40	40.5	C
4585	13:31:55	40.5	C
4586	13:32:10	40.4	C
4587	13:32:25	40.4	C
4588	13:32:40	40.5	C
4589	13:32:55	40.5	C
4590	13:33:10	40.4	C
4591	13:33:25	40.6	C
4592	13:33:40	40.5	C
4593	13:33:55	40.5	C
4594	13:34:10	40.5	C
4595	13:34:25	40.6	C
4596	13:34:40	40.6	C
4597	13:34:55	40.5	C
4598	13:35:10	40.5	C
4599	13:35:25	40.6	C
4600	13:35:40	40.7	C
4601	13:35:55	40.6	C
4602	13:36:10	40.6	C
4603	13:36:25	40.6	C
4604	13:36:40	40.6	C
4605	13:36:55	40.6	C
4606	13:37:10	40.6	C
4607	13:37:25	40.6	C
4608	13:37:40	40.7	C
4609	13:37:55	40.7	C
4610	13:38:10	40.7	C
4611	13:38:25	40.7	C
4612	13:38:40	40.7	C
4613	13:38:55	40.7	C
4614	13:39:10	40.7	C
4615	13:39:25	40.7	C
4616	13:39:40	40.7	C
4617	13:39:55	40.8	C
4618	13:40:10	40.8	C
4619	13:40:25	40.8	C
4620	13:40:40	40.8	C
4621	13:40:55	40.8	C
4622	13:41:10	40.8	C
4623	13:41:25	40.8	C
4624	13:41:40	40.8	C
4625	13:41:55	40.8	C
4626	13:42:10	40.8	C
4627	13:42:25	40.9	C
4628	13:42:40	40.8	C
4629	13:42:55	40.9	C
4630	13:43:10	40.9	C
4631	13:43:25	40.9	C
4632	13:43:40	40.9	C
4633	13:43:55	40.9	C
4634	13:44:10	40.9	C
4635	13:44:25	40.9	C
4636	13:44:40	40.9	C
4637	13:44:55	40.9	C
4638	13:45:10	40.9	C
4639	13:45:25	40.9	C
4640	13:45:40	40.9	C
4641	13:45:55	40.9	C
4642	13:46:10	40.9	C
4643	13:46:25	40.9	C
4644	13:46:40	41	C
4645	13:46:55	40.9	C
4646	13:47:10	40.9	C
4647	13:47:25	40.9	C
4648	13:47:40	40.9	C
4649	13:47:55	41	C
4650	13:48:10	41	C
4651	13:48:25	41	C
4652	13:48:40	41	C
4653	13:48:55	41	C
4654	13:49:10	41	C
4655	13:49:25	41.2	C
4656	13:49:40	41.2	C
4657	13:49:55	41.2	C
4658	13:50:10	41.2	C
4659	13:50:25	41.2	C
4660	13:50:40	41.2	C
4661	13:50:55	41.2	C
4662	13:51:10	41.2	C
4663	13:51:25	41.2	C
4664	13:51:40	41.2	C
4665	13:51:55	41.2	C
4666	13:52:10	41.2	C
4667	13:52:25	41.2	C
4668	13:52:40	41.2	C
4669	13:52:55	41.2	C
4670	13:53:10	41.2	C
4671	13:53:25	41.2	C
4672	13:53:40	41.2	C
4673	13:53:55	41.2	C
4674	13:54:10	41.2	C
4675	13:54:25	41.2	C
4676	13:54:40	41.3	C
4677	13:54:55	41.3	C
4678	13:55:10	41.2	C
4679	13:55:25	41.2	C
4680	13:55:40	41.3	C
4681	13:55:55	41.3	C
4682	13:56:10	41.3	C
4683	13:56:25	41.3	C
4684	13:56:40	41.3	C
4685	13:56:55	41.3	C
4686	13:57:10	41.3	C
4687	13:57:25	41.3	C
4688	13:57:40	41.3	C
4689	13:57:55	41.3	C
4690	13:58:10	41.3	C
4691	13:58:25	41.4	C
4692	13:58:40	41.3	C
4693	13:58:55	41.3	C
4694	13:59:10	41.4	C
4695	13:59:25	41.4	C
4696	13:59:40	41.4	C
4697	13:59:55	41.4	C
4698	14:00:10	41.4	C
4699	14:00:25	41.4	C
4700	14:00:40	41.4	C
4701	14:00:55	41.4	C
4702	14:01:10	41.4	C
4703	14:01:25	41.3	C
4704	14:01:40	41.4	C
4705	14:01:55	41.4	C
4706	14:02:10	41.4	C
4707	14:02:25	41.4	C
4708	14:02:40	41.4	C
4709	14:02:55	41.4	C
4710	14:03:10	41.4	C
4711	14:03:25	41.4	C
4712	14:03:40	41.4	C
4713	14:03:55	41.5	C
4714	14:04:10	41.5	C
4715	14:04:25	41.5	C
4716	14:04:40	41.5	C
4717	14:04:55	41.5	C
4718	14:05:10	41.5	C
4719	14:05:25	41.5	C
4720	14:05:40	41.5	C
4721	14:05:55	41.5	C
4722	14:06:10	41.6	C
4723	14:06:25	41.6	C
4724	14:06:40	41.5	C
4725	14:06:55	41.6	C
4726	14:07:10	41.5	C
4727	14:07:25	41.6	C
4728	14:07:40	41.5	C
4729	14:07:55	41.6	C
4730	14:08:10	41.6	C
4731	14:08:25	41.4	C
4732	14:08:40	41.4	C
4733	14:08:55	41.7	C
4734	14:09:10	41.6	C
4735	14:09:25	41.7	C
4736	14:09:40	41.6	C
4737	14:09:55	41.6	C
4738	14:10:10	41.6	C
4739	14:10:25	41.7	C
